id_hogar,region,area,miembros,edad_jefe,educ_jefe,empleo_jefe,vivienda_propia,internet,transferencias,ingreso_pc,pobre,miembros_z,edad_jefe_z,transferencias_z
908,Amazonia,Rural,3,20,Primaria,Informal,Sí,Sí,63.36092712053175,30,Pobre,-0.5669086582991627,-1.9483136280957798,-0.30230178590914375
909,Sierra,Urbana,3,46,Secundaria,Desempleado,Sí,Sí,0.999324022145762,379.19,No pobre,-0.5669086582991627,-0.00322593914610149,-1.2322407348969129
910,Costa,Urbana,5,48,Primaria,Formal,Sí,Sí,75.49364763139866,631.42,No pobre,0.569180837290342,0.14639619077310453,-0.12137812776588577
911,Costa,Urbana,5,18,Superior,Informal,No,No,98.37126938080903,595.04,No pobre,0.569180837290342,-2.097935758014986,0.21977396692003526
912,Costa,Urbana,4,35,Primaria,Formal,No,Sí,81.67514282922882,597.93,No pobre,0.001136089495589632,-0.8261476537017347,-0.029199401404826308
913,Sierra,Urbana,5,46,Secundaria,Inactivo,Sí,Sí,83.63325145894079,326.19,No pobre,0.569180837290342,-0.00322593914610149,0
914,Sierra,Urbana,3,66,Secundaria,Informal,Sí,No,161.60169887113608,727.91,No pobre,-0.5669086582991627,1.492995360045959,1.162668893009609
915,Costa,Urbana,6,18,Secundaria,Desempleado,No,Sí,36.77072674223175,167.57,Pobre,1.1372255850850943,-2.097935758014986,-0.6988160152524632
916,Amazonia,Urbana,4,28,Primaria,Inactivo,Sí,Sí,61.97460543576827,115.09,Pobre,0.001136089495589632,-1.3498251084189559,-0.3229746754186386
917,Sierra,Urbana,5,31,Superior,Formal,No,Sí,4.823336296654133,990.8,No pobre,0.569180837290342,-1.1253919135401467,-1.1752168968492878
918,Sierra,Rural,5,48,Secundaria,Inactivo,Sí,Sí,98.57456139618638,278.13,Pobre,0.569180837290342,0.14639619077310453,0.22280546633193088
919,Costa,Rural,5,51,Superior,Formal,No,Sí,184.18273465254467,1104.19,No pobre,0.569180837290342,0.3708293856519136,1.4993982847875729
920,Costa,Urbana,5,42,Secundaria,Desempleado,Sí,No,62.639467462548396,450.99,No pobre,0.569180837290342,-0.30247019898451355,-0.3130602238380667
921,Sierra,Rural,2,23,Primaria,Formal,No,No,23.115350605364416,634.75,No pobre,-1.134953406093915,-1.7238804332169708,-0.9024455805911986
922,Costa,Urbana,4,37,Primaria,Formal,No,Sí,126.44685780877455,494.42,No pobre,0.001136089495589632,-0.6765255237825286,0.6384383677328996
923,Costa,Rural,5,38,Primaria,Formal,Sí,No,225.30552326983948,69.92,Pobre,0.569180837290342,-0.6017144588229256,2.11262310464797
924,Sierra,Urbana,3,43,Primaria,Informal,Sí,No,8.75031324665591,516.37,No pobre,-0.5669086582991627,-0.22765913402491053,-1.116657645063819
925,Sierra,Urbana,5,69,Primaria,Informal,No,Sí,72.02790443532892,353.63,No pobre,0.569180837290342,1.7174285549247679,-0.17305944166876744
926,Sierra,Urbana,2,37,Primaria,Informal,Sí,No,15.354505461170811,379.62,No pobre,-1.134953406093915,-0.6765255237825286,-1.01817564232906
927,Costa,Urbana,5,46.04312114989733,Superior,Inactivo,No,Sí,105.98008149142507,603.25,No pobre,0.569180837290342,5.31564587615229e-16,0.33323690542128787
928,Sierra,Urbana,7,36,Superior,Formal,Sí,Sí,12.904547834581498,832,No pobre,1.7052703328798469,-0.7513365887421316,-1.0547095174563659
929,Costa,Urbana,5,29,Secundaria,Informal,Sí,Sí,86.32756345060373,559.21,No pobre,0.569180837290342,-1.2750140434593527,0.04017769809123183
930,Sierra,Rural,5,55,Primaria,Inactivo,No,No,100.43776597560937,51.49,Pobre,0.569180837290342,0.6700736454903257,0.2505896543940022
931,Amazonia,Urbana,3,31,Secundaria,Desempleado,Sí,No,64.21665872160479,310.45,No pobre,-0.5669086582991627,-1.1253919135401467,-0.289541078900666
932,Costa,Urbana,2,84,Primaria,Inactivo,No,No,129.5168330075479,480.07,No pobre,-1.134953406093915,2.839594529318813,0.6842179719753005
933,Sierra,Urbana,4,46.04312114989733,Secundaria,Informal,Sí,Sí,52.480938381306274,709.95,No pobre,0.001136089495589632,5.31564587615229e-16,-0.4645446531617972
934,Sierra,Urbana,2,47,Secundaria,Formal,No,Sí,15.518838341784003,1025.1,No pobre,-1.134953406093915,0.07158512581350153,-1.0157251032362715
935,Amazonia,Urbana,5,45,Superior,Informal,No,No,63.579694492916616,607.13,No pobre,0.569180837290342,-0.07803700410570451,-0.2990395172976804
936,Costa,Urbana,3,72,Superior,Informal,No,Sí,81.91700776056668,969.52,No pobre,-0.5669086582991627,1.9418617498035768,-0.02559270098549171
937,Sierra,Urbana,4,55,Secundaria,Formal,No,Sí,4.780161018940995,955.81,No pobre,0.001136089495589632,0.6700736454903257,-1.1758607284761857
938,Sierra,Rural,3,42,Secundaria,Informal,No,No,189.74245000634588,543.24,No pobre,-0.5669086582991627,-0.30247019898451355,1.5823050029588202
939,Sierra,Urbana,3,30,Primaria,Informal,Sí,No,64.879632113654,481.24,No pobre,-0.5669086582991627,-1.2002029784997497,-0.2796547907236859
940,Costa,Rural,4,31,Primaria,Informal,No,Sí,67.9144497742646,83.61,Pobre,0.001136089495589632,-1.1253919135401467,-0.23439945722584027
941,Amazonia,Urbana,3,35,Superior,Formal,Sí,No,177.39318326585337,1083.29,No pobre,-0.5669086582991627,-0.8261476537017347,1.3981521979819314
942,Sierra,Urbana,6,63,Primaria,Informal,No,No,40.314845109033314,234.01,Pobre,1.1372255850850943,1.2685621651671497,-0.6459659673806664
943,Costa,Urbana,2,43,Secundaria,Formal,Sí,Sí,115.26746633809158,832.31,No pobre,-1.134953406093915,-0.22765913402491053,0.47173079387261796
944,Costa,Urbana,2,35,Primaria,Informal,Sí,No,5.86346120551999,505.31,No pobre,-1.134953406093915,-0.8261476537017347,-1.1597065087817982
945,Costa,Urbana,2,57,Superior,Informal,Sí,Sí,18.186499486060445,885.35,No pobre,-1.134953406093915,0.8196957754095316,-0.9759448237452181
946,Costa,Rural,7,65,Primaria,Informal,No,No,153.24620362648488,145.49,Pobre,1.7052703328798469,1.418184295086356,1.0380713830029373
947,Costa,Urbana,4,36,Secundaria,Desempleado,Sí,Sí,50.34689264627526,341.63,No pobre,0.001136089495589632,-0.7513365887421316,-0.4963676363650295
948,Costa,Urbana,5,40,Secundaria,Formal,Sí,No,76.61608613814556,690.49,No pobre,0.569180837290342,-0.4520923289037196,-0.10464027573182491
949,Costa,Rural,1,51,Superior,Informal,Sí,Sí,327.5939242152267,789.35,No pobre,-1.7029981538886676,0.3708293856519136,3.6379522068957413
950,Costa,Urbana,4,46,Superior,Formal,No,Sí,181.28827808297794,1228.69,No pobre,0.001136089495589632,-0.00322593914610149,1.4562360220095127
951,Sierra,Urbana,1,52,Primaria,Formal,No,Sí,75.47856293969076,677.46,No pobre,-1.7029981538886676,0.4456404506115166,-0.12160307134744373
952,Costa,Rural,4,70,Secundaria,Formal,No,No,75.5183939114967,631.28,No pobre,0.001136089495589632,1.7922396198843709,-0.12100911015629315
953,Amazonia,Urbana,6,45,Secundaria,Inactivo,Sí,No,115.4767997890344,273.7,Pobre,1.1372255850850943,-0.07803700410570451,0.47485238343551983
954,Costa,Urbana,2,42,Secundaria,Informal,Sí,No,5.548996158534709,782.7,No pobre,-1.134953406093915,-0.30247019898451355,-1.1643958252964095
955,Costa,Urbana,3,53,Primaria,Informal,No,Sí,40.823921501472526,402.07,No pobre,-0.5669086582991627,0.5204515155711196,-0.6383745979831779
956,Amazonia,Urbana,6,45,Primaria,Informal,Sí,Sí,134.95190252174373,518.24,No pobre,1.1372255850850943,-0.07803700410570451,0.7652659659425621
957,Sierra,Urbana,1,55,Superior,Formal,No,Sí,19.49105495237014,1105.13,No pobre,-1.7029981538886676,0.6700736454903257,-0.9564912356563692
958,Costa,Rural,5,43,Superior,Informal,Sí,Sí,83.63325145894079,834.01,No pobre,0.569180837290342,-0.22765913402491053,0
959,Costa,Urbana,4,52,Superior,Desempleado,Sí,No,254.1183655510347,877.81,No pobre,0.001136089495589632,0.4456404506115166,2.5422814671190674
960,Costa,Urbana,2,24,Secundaria,Informal,Sí,No,1.44700016189438,257.03,Pobre,-1.134953406093915,-1.6490693682573678,-1.2255649687491452
961,Sierra,Rural,6,46,Secundaria,Informal,Sí,No,359.69399246173776,725.95,No pobre,1.1372255850850943,-0.00322593914610149,4.116629826528145
962,Costa,Urbana,2,39,Secundaria,Formal,Sí,No,62.20813240934137,771.52,No pobre,-1.134953406093915,-0.5269033938633226,-0.3194923109896446
963,Sierra,Urbana,5,29,Superior,Informal,Sí,No,49.13327133456125,649.66,No pobre,0.569180837290342,-1.2750140434593527,-0.5144652103690834
964,Costa,Urbana,4,40,Primaria,Formal,Sí,Sí,123.4574243325512,630.61,No pobre,0.001136089495589632,-0.4520923289037196,0.5938598051747483
965,Amazonia,Urbana,5,51,Superior,Informal,No,No,23.497577270986366,841.02,No pobre,0.569180837290342,0.3708293856519136,-0.8967457998600522
966,Sierra,Urbana,2,47,Primaria,Informal,Sí,No,126.193845662644,270.49,Pobre,-1.134953406093915,0.07158512581350153,0.6346654395597321
967,Sierra,Urbana,6,56,Secundaria,Formal,Sí,Sí,17.461209816893792,867.22,No pobre,1.1372255850850943,0.7448847104499287,-0.9867603749681784
968,Costa,Urbana,1,59,Superior,Informal,No,Sí,83.63325145894079,827.01,No pobre,-1.7029981538886676,0.9693179053287377,0
969,Sierra,Rural,3,58,Primaria,Informal,Sí,Sí,176.0276906070806,256.96,Pobre,-0.5669086582991627,0.8945068403691347,1.377789911817698
970,Sierra,Urbana,3,41,Superior,Informal,Sí,Sí,32.45494751440948,973.86,No pobre,-0.5669086582991627,-0.37728126394411654,-0.7631731035853665
971,Sierra,Urbana,5,27,Secundaria,Formal,Sí,Sí,89.61550440888927,684.64,No pobre,0.569180837290342,-1.4246361733785589,0.08920761725892912
972,Costa,Rural,3,42,Superior,Informal,Sí,Sí,33.651053160755666,868.59,No pobre,-0.5669086582991627,-0.30247019898451355,-0.7453367239482578
973,Sierra,Urbana,3,62,Primaria,Informal,Sí,Sí,41.22852898475046,540.54,No pobre,-0.5669086582991627,1.1937511002075467,-0.6323410735216842
974,Costa,Urbana,2,44,Secundaria,Informal,Sí,No,2.766627909889824,818.55,No pobre,-1.134953406093915,-0.1528480690653075,-1.2058866221375306
975,Costa,Rural,4,23,Primaria,Formal,Sí,Sí,138.99737042322158,448.46,No pobre,0.001136089495589632,-1.7238804332169708,0.8255921599714233
976,Sierra,Urbana,4,53,Secundaria,Formal,No,No,23.979918107749125,843.47,No pobre,0.001136089495589632,0.5204515155711196,-0.8895531122364614
977,Amazonia,Urbana,8,50,Primaria,Inactivo,No,No,65.75884453643903,30,Pobre,2.273315080674599,0.29601832069231054,-0.266543936676336
978,Costa,Urbana,2,40,Primaria,Desempleado,Sí,Sí,145.45073794313345,348.67,No pobre,-1.134953406093915,-0.4520923289037196,0.9218250582731344
979,Costa,Rural,6,48,Primaria,Formal,No,Sí,115.01693881989657,425.79,No pobre,1.1372255850850943,0.14639619077310453,0.4679949165797391
980,Costa,Urbana,1,65,Primaria,Formal,Sí,No,170.50083598440366,1022.2,No pobre,-1.7029981538886676,1.418184295086356,1.2953732143041379
981,Costa,Rural,5,64,Superior,Informal,Sí,Sí,104.54770039493215,972.46,No pobre,0.569180837290342,1.3433732301267527,0.31187717595248193
982,Sierra,Urbana,3,40,Secundaria,Inactivo,No,Sí,62.810360356720416,626.55,No pobre,-0.5669086582991627,-0.4520923289037196,-0.31051186153658633
983,Amazonia,Urbana,2,46,Secundaria,Informal,No,No,9.543121233545113,748.95,No pobre,-1.134953406093915,-0.00322593914610149,-1.1048352577381806
984,Sierra,Urbana,2,26,Secundaria,Informal,No,Sí,77.51391480194985,942.7,No pobre,-1.134953406093915,-1.4994472383381618,-0.09125181548534893
985,Amazonia,Urbana,3,36,Secundaria,Inactivo,Sí,No,45.38711371483123,445.08,No pobre,-0.5669086582991627,-0.7513365887421316,-0.5703280764044247
986,Sierra,Urbana,7,74,Superior,Informal,Sí,No,38.94932388840224,686.52,No pobre,1.7052703328798469,2.091483879722783,-0.6663286794605779
987,Costa,Urbana,9,67,Primaria,Desempleado,Sí,Sí,83.63325145894079,30,Pobre,2.841359828469352,1.5678064250055619,0
988,Costa,Urbana,3,43,Secundaria,Inactivo,Sí,Sí,28.793460561412783,578.82,No pobre,-0.5669086582991627,-0.22765913402491053,-0.8177733569404684
989,Costa,Urbana,2,36,Secundaria,Informal,Sí,Sí,11.768984909618855,653.93,No pobre,-1.134953406093915,-0.7513365887421316,-1.0716430813880566
990,Costa,Urbana,5,27,Secundaria,Informal,Sí,Sí,40.785659206932536,575.05,No pobre,0.569180837290342,-1.4246361733785589,-0.6389451669904281
991,Costa,Urbana,4,76,Superior,Formal,Sí,Sí,175.44545252669457,1204.39,No pobre,0.001136089495589632,2.241106009641989,1.3691075521342786
992,Costa,Urbana,3,48,Secundaria,Informal,Sí,No,7.7455748797688315,545.66,No pobre,-0.5669086582991627,0.14639619077310453,-1.1316403474718468
993,Sierra,Rural,5,38,Secundaria,Formal,No,Sí,131.33919257190277,757.44,No pobre,0.569180837290342,-0.6017144588229256,0.7113930773888086
994,Costa,Urbana,3,61,Primaria,Inactivo,Sí,Sí,20.419464413429864,251.36,Pobre,-0.5669086582991627,1.1189400352479437,-0.9426467532256323
995,Sierra,Urbana,6,31,Secundaria,Informal,No,No,17.56052439957379,613.14,No pobre,1.1372255850850943,-1.1253919135401467,-0.9852793915737829
996,Sierra,Rural,2,56,Superior,Informal,Sí,Sí,24.92435146053225,838.53,No pobre,-1.134953406093915,0.7448847104499287,-0.8754696808325169
997,Sierra,Urbana,6,66,Superior,Informal,Sí,Sí,62.21666067281473,751.68,No pobre,1.1372255850850943,1.492995360045959,-0.31936513715226583
998,Costa,Rural,2,43,Superior,Formal,No,Sí,117.12356172665292,867.24,No pobre,-1.134953406093915,-0.22765913402491053,0.49940896937007323
999,Sierra,Urbana,4,66,Primaria,Desempleado,No,Sí,137.18607198791418,338.85,No pobre,0.001136089495589632,1.492995360045959,0.7985819985973558
1000,Costa,Urbana,5,55,Superior,Formal,Sí,No,95.4340611093318,982.4,No pobre,0.569180837290342,0.6700736454903257,0.17597418889594513
